,Unnamed: 0,GameType,GameID,Date,PlayerID,Player,Position,Team,Opponent,Venue,Starter,MIN,FG,FGA,3P,3PA,FT,FTA,OR,DR,TOT,A,PF,ST,TO,BL,PTS,Usage,Rest,bonus,PlayerFP,GameFP/36,TeamFP,Status,GP,TOTfp,TOTmin,FPperMIN,expFP,delta,MPG,teamperc,percavg,rollingMin
8404,8404,NBA 2020-2021 Regular Season,22000414,02/14/2021,1628370,Malik Monk,G,Charlotte,San Antonio,H,0,31.32,7,13,5,6,4,5,0,4,4,2,3,0,2,0,23,22.76,1,0.0,32.5,37.4,230.75,0.0,17,310.25,361.6,0.86,26.9,5.600000000000001,21.3,0.1408450704225352,0.0723057190829989,26.5
8405,8405,NBA 2020-2021 Regular Season,22000414,02/14/2021,202687,Bismack Biyombo,C,Charlotte,San Antonio,H,0,26.15,5,6,0,0,1,3,1,1,2,1,3,0,0,2,11,11.6,1,0.0,19.0,26.2,230.75,0.57,28,479.75,619.7099999999999,0.77,20.1,-1.1000000000000014,22.1,0.0823401950162513,0.0659981517400972,16.7
8406,8406,NBA 2020-2021 Regular Season,22000414,02/14/2021,1629667,Jalen McDaniels,F-C,Charlotte,San Antonio,H,0,24.95,3,8,0,3,0,0,1,1,2,1,2,0,1,0,6,14.95,31,0.0,9.5,13.7,230.75,0.0,12,104.25,151.93,0.69,17.2,-7.699999999999999,12.7,0.0411700975081256,0.0336785915215246,11.2
8407,8407,NBA 2020-2021 Regular Season,22000415,02/14/2021,203114,Khris Middleton,F,Milwaukee,Oklahoma City,R,1,35.38,10,22,2,7,1,1,0,3,3,3,4,1,5,1,23,32.38,1,0.0,33.75,34.3,231.25,1.0,32,1261.0,1063.0,1.19,42.1,-8.350000000000001,33.2,0.1459459459459459,0.1585743402167899,34.9
8408,8408,NBA 2020-2021 Regular Season,22000415,02/14/2021,203507,Giannis Antetokounmpo,F,Milwaukee,Oklahoma City,R,1,35.93,10,18,1,3,3,3,4,13,17,10,4,3,5,3,24,28.26,1,0.0,70.25,70.4,231.25,1.0,31,1769.75,1041.8200000000002,1.7,61.1,9.15,33.6,0.3037837837837838,0.2379097827093358,35.8
8409,8409,NBA 2020-2021 Regular Season,22000415,02/14/2021,201572,Brook Lopez,C,Milwaukee,Oklahoma City,R,1,19.8,1,4,0,1,0,0,2,0,2,0,0,0,0,1,2,8.44,1,0.0,6.5,11.8,231.25,1.0,32,703.0,857.89,0.82,16.2,-9.7,26.8,0.0281081081081081,0.0933033634618797,26.5
8410,8410,NBA 2020-2021 Regular Season,22000415,02/14/2021,1627854,Bryn Forbes,G,Milwaukee,Oklahoma City,R,1,32.57,6,17,2,8,0,0,0,2,2,0,1,0,1,0,14,23.08,1,0.0,17.0,18.8,231.25,0.19,32,445.0,612.77,0.73,23.8,-6.800000000000001,19.1,0.0735135135135135,0.0549326360838381,25.2
8411,8411,NBA 2020-2021 Regular Season,22000415,02/14/2021,1628978,Donte DiVincenzo,G,Milwaukee,Oklahoma City,R,1,30.02,6,10,5,7,0,2,1,7,8,2,3,1,1,0,17,16.52,1,0.0,34.0,40.8,231.25,1.0,32,736.75,845.71,0.87,26.1,7.899999999999999,26.4,0.147027027027027,0.0881823945149089,29.4
8412,8412,NBA 2020-2021 Regular Season,22000415,02/14/2021,201571,D.J. Augustin,G,Milwaukee,Oklahoma City,R,0,21.72,0,3,0,3,1,2,0,0,0,7,1,0,0,0,1,7.46,1,0.0,11.5,19.1,231.25,0.1,31,431.75,590.49,0.73,15.9,-4.4,19.0,0.0497297297297297,0.0530000932470915,21.6
8413,8413,NBA 2020-2021 Regular Season,22000415,02/14/2021,1626192,Pat Connaughton,G,Milwaukee,Oklahoma City,R,0,23.23,3,8,1,5,0,0,1,6,7,1,1,1,1,0,7,16.18,1,0.0,19.25,29.8,231.25,0.0,29,471.25,586.5400000000001,0.8,18.6,0.6499999999999986,20.2,0.0832432432432432,0.0597618026522865,21.7
8414,8414,NBA 2020-2021 Regular Season,22000415,02/14/2021,1628470,Torrey Craig,F,Milwaukee,Oklahoma City,R,0,13.4,0,1,0,1,0,0,1,1,2,1,1,0,0,0,0,3.12,1,0.0,4.0,10.7,231.25,0.0,16,139.25,182.38,0.76,10.2,-6.199999999999999,11.4,0.0172972972972972,0.0370787767094356,15.2
8415,8415,NBA 2020-2021 Regular Season,22000415,02/14/2021,1626171,Bobby Portis,F,Milwaukee,Oklahoma City,R,0,27.95,9,14,2,3,1,1,3,3,6,0,1,3,1,0,21,23.07,1,0.0,35.0,45.1,231.25,0.03,32,796.75,691.7000000000002,1.15,32.1,2.8999999999999986,21.6,0.1513513513513513,0.0974065699775204,21.7
8416,8416,NBA 2020-2021 Regular Season,22000415,02/14/2021,1629026,Kenrich Williams,G-F,Oklahoma City,Milwaukee,H,1,33.97,4,8,0,2,2,3,1,3,4,5,2,1,3,0,10,15.13,1,0.0,23.0,24.4,242.25,0.19,31,468.25,573.33,0.82,27.9,-4.899999999999999,18.5,0.0949432404540763,0.0844674928793444,34.0
8417,8417,NBA 2020-2021 Regular Season,22000415,02/14/2021,1629647,Darius Bazley,F-G,Oklahoma City,Milwaukee,H,1,31.62,8,13,2,7,0,0,0,5,5,3,1,2,0,0,18,17.16,1,0.0,33.75,38.4,242.25,1.0,31,802.0,954.44,0.84,26.6,7.149999999999999,30.8,0.1393188854489164,0.1156732423230699,34.3
8418,8418,NBA 2020-2021 Regular Season,22000415,02/14/2021,201143,Al Horford,C-F,Oklahoma City,Milwaukee,H,1,30.35,8,16,2,7,2,2,0,7,7,9,0,0,0,0,20,23.21,1,0.0,43.25,51.3,242.25,1.0,21,681.5,593.3299999999999,1.15,34.9,8.350000000000001,28.3,0.1785345717234262,0.1505392163355326,31.1
8419,8419,NBA 2020-2021 Regular Season,22000415,02/14/2021,1629652,Luguentz Dort,G,Oklahoma City,Milwaukee,H,1,36.17,6,13,3,8,4,9,1,6,7,2,0,2,7,0,19,27.64,1,0.0,32.75,32.6,242.25,1.0,30,647.25,895.4499999999999,0.72,26.0,6.75,29.8,0.1351909184726522,0.0934346902814364,35.6
8420,8420,NBA 2020-2021 Regular Season,22000415,02/14/2021,1628382,Justin Jackson,F,Oklahoma City,Milwaukee,H,1,33.87,9,16,4,4,0,0,1,2,3,5,0,1,1,0,22,20.94,1,0.0,36.75,39.1,242.25,0.1,20,275.0,345.48999999999995,0.8,27.1,9.65,17.3,0.1517027863777089,0.0674666092381372,27.1
8421,8421,NBA 2020-2021 Regular Season,22000415,02/14/2021,1628977,Hamidou Diallo,G,Oklahoma City,Milwaukee,H,0,25.97,3,16,0,0,0,0,6,7,13,3,3,1,1,0,6,27.32,1,0.0,28.25,39.2,242.25,0.16,31,770.25,750.0200000000001,1.03,26.7,1.5500000000000007,24.2,0.1166150670794633,0.1190331956235295,34.5
8422,8422,NBA 2020-2021 Regular Season,22000415,02/14/2021,203488,Mike Muscala,F-C,Oklahoma City,Milwaukee,H,0,19.32,3,7,2,5,0,0,0,3,3,2,3,0,0,0,8,15.12,1,0.0,15.75,29.3,242.25,0.0,29,514.0,547.82,0.94,18.2,-2.4499999999999997,18.9,0.0650154798761609,0.0765981495416826,23.4
8423,8423,NBA 2020-2021 Regular Season,22000415,02/14/2021,1629676,Isaiah Roby,F,Oklahoma City,Milwaukee,H,0,17.65,2,3,1,1,1,2,3,4,7,2,4,1,0,0,6,9.17,1,0.0,20.25,41.3,242.25,0.4,25,497.25,513.7199999999999,0.97,17.1,3.1499999999999986,20.5,0.0835913312693498,0.0920797131845822,20.2
8424,8424,NBA 2020-2021 Regular Season,22000415,02/14/2021,203121,Darius Miller,F,Oklahoma City,Milwaukee,H,0,11.1,2,3,1,2,0,0,0,0,0,1,1,0,1,1,5,15.04,1,0.0,8.5,27.6,242.25,0.0,12,87.75,110.57,0.79,8.8,-0.3000000000000007,9.2,0.0350877192982456,0.0331747419871117,12.1
8425,8425,NBA 2020-2021 Regular Season,22000416,02/14/2021,2544,LeBron James,F,LA Lakers,Denver,R,1,30.93,9,18,0,5,4,7,1,9,10,9,2,0,1,1,22,31.22,1,1.5,51.0,59.4,218.5,1.0,32,1650.25,1119.84,1.47,45.5,5.5,35.0,0.2334096109839817,0.2350663263416298,39.0
8426,8426,NBA 2020-2021 Regular Season,22000416,02/14/2021,203076,Anthony Davis,F-C,LA Lakers,Denver,R,1,14.23,5,11,0,1,5,5,2,2,4,1,1,0,0,0,15,40.56,1,0.0,21.5,54.4,218.5,1.0,23,1006.25,755.0200000000001,1.33,18.9,2.6000000000000014,32.8,0.0983981693363844,0.1864275213230608,32.5
8427,8427,NBA 2020-2021 Regular Season,22000416,02/14/2021,201188,Marc Gasol,C,LA Lakers,Denver,R,1,17.95,2,4,1,3,0,0,1,2,3,1,3,1,0,0,5,9.74,1,0.0,12.75,25.6,218.5,1.0,32,520.75,650.5500000000001,0.8,14.4,-1.6500000000000004,20.3,0.0583524027459954,0.0561797468926326,21.0
8428,8428,NBA 2020-2021 Regular Season,22000416,02/14/2021,203484,Kentavious Caldwell-Pope,G,LA Lakers,Denver,R,1,18.75,2,6,1,4,2,2,0,1,1,0,2,2,0,1,7,16.05,1,0.0,14.75,28.3,218.5,1.0,28,458.75,730.43,0.63,11.8,2.9499999999999997,26.1,0.0675057208237986,0.0616947532634091,27.0
8429,8429,NBA 2020-2021 Regular Season,22000416,02/14/2021,203471,Dennis Schroder,G,LA Lakers,Denver,R,1,27.65,3,10,2,3,0,0,0,1,1,4,3,0,2,0,8,18.98,1,0.0,15.25,19.9,218.5,1.0,29,780.75,901.6,0.87,24.1,-8.850000000000001,31.1,0.0697940503432494,0.1093013470831743,33.2
8430,8430,NBA 2020-2021 Regular Season,22000416,02/14/2021,1628398,Kyle Kuzma,F,LA Lakers,Denver,R,0,26.45,8,12,1,4,2,4,1,7,8,1,0,0,2,0,19,26.06,1,0.0,30.0,40.8,218.5,0.31,32,748.5,828.88,0.9,23.8,6.199999999999999,25.9,0.137299771167048,0.1083805770435682,29.1
8431,8431,NBA 2020-2021 Regular Season,22000416,02/14/2021,1629659,Talen Horton-Tucker,G,LA Lakers,Denver,R,0,24.75,3,7,0,1,4,6,0,0,0,5,4,0,2,1,10,20.57,1,0.0,18.5,26.9,218.5,0.0,28,413.5,474.74,0.87,21.5,-3.0,17.0,0.0846681922196796,0.0652401344812454,19.6
8432,8432,NBA 2020-2021 Regular Season,22000416,02/14/2021,1626149,Montrezl Harrell,F-C,LA Lakers,Denver,R,0,24.25,2,3,0,0,0,1,0,6,6,1,3,0,1,0,4,8.01,1,0.0,12.5,18.6,218.5,0.0,32,825.0,775.58,1.06,25.7,-13.2,24.2,0.05720823798627,0.1041152408111363,25.5
8433,8433,NBA 2020-2021 Regular Season,22000416,02/14/2021,202083,Wesley Matthews,G,LA Lakers,Denver,R,0,16.97,0,2,0,1,0,0,1,3,4,1,3,0,1,1,0,7.73,1,0.0,8.0,17.0,218.5,0.16,25,272.25,529.0600000000001,0.51,8.7,-0.6999999999999993,21.2,0.0366132723112128,0.0484675988185693,22.4
8434,8434,NBA 2020-2021 Regular Season,22000416,02/14/2021,1627936,Alex Caruso,G,LA Lakers,Denver,R,0,19.63,4,6,1,3,2,2,0,3,3,2,3,0,0,0,11,15.33,1,0.0,18.25,33.5,218.5,0.0,25,364.25,489.0799999999999,0.74,14.5,3.75,19.6,0.0835240274599542,0.0621405302645755,21.6
8435,8435,NBA 2020-2021 Regular Season,22000416,02/14/2021,202693,Markieff Morris,F,LA Lakers,Denver,R,0,9.73,0,5,0,2,0,0,0,3,3,2,0,1,0,0,0,22.47,3,0.0,8.75,32.4,218.5,0.08,26,278.75,401.7800000000001,0.69,6.7,2.05,15.5,0.040045766590389,0.0460074577780088,17.3
8436,8436,NBA 2020-2021 Regular Season,22000416,02/14/2021,1628035,Alfonzo McKinnie,F,LA Lakers,Denver,R,0,4.35,1,1,0,0,0,2,2,0,2,0,1,0,0,0,2,18.9,1,0.0,4.5,37.2,218.5,0.0,15,53.0,48.75000000000001,1.09,4.7,-0.2000000000000001,3.3,0.0205949656750572,0.0125916637302264,2.8
8437,8437,NBA 2020-2021 Regular Season,22000416,02/14/2021,1626188,Quinn Cook,G,LA Lakers,Denver,R,0,4.35,1,2,0,1,0,0,0,1,1,0,1,0,1,0,2,30.16,1,0.0,2.75,22.8,218.5,0.0,16,51.75,62.07,0.83,3.6,-0.8500000000000001,3.9,0.0125858123569794,0.011641089383394,2.8
8438,8438,NBA 2020-2021 Regular Season,22000416,02/14/2021,1629008,Michael Porter Jr.,F,Denver,LA Lakers,H,1,29.97,3,11,1,7,1,2,0,3,3,1,4,0,1,2,8,18.93,1,0.0,17.25,20.7,247.75,0.67,21,584.0,578.0100000000001,1.01,30.3,-13.05,27.5,0.0696266397578203,0.1163955442587216,29.9
8439,8439,NBA 2020-2021 Regular Season,22000416,02/14/2021,200794,Paul Millsap,F,Denver,LA Lakers,H,1,15.72,4,5,2,3,0,1,0,5,5,2,0,1,0,0,10,15.25,1,0.0,22.25,51.0,247.75,1.0,26,579.5,620.73,0.93,14.6,7.65,23.9,0.089808274470232,0.1009949327392077,25.5
8440,8440,NBA 2020-2021 Regular Season,22000416,02/14/2021,203999,Nikola Jokic,C,Denver,LA Lakers,H,1,34.77,8,17,1,5,6,6,4,12,16,10,2,0,3,1,23,28.69,1,0.0,59.0,61.1,247.75,1.0,31,1816.25,1113.66,1.63,56.7,2.299999999999997,35.9,0.2381432896064581,0.2470819579938859,36.3
8441,8441,NBA 2020-2021 Regular Season,22000416,02/14/2021,1627750,Jamal Murray,G,Denver,LA Lakers,H,1,34.38,7,15,4,10,7,7,1,5,6,4,3,0,3,0,25,27.01,1,0.0,39.0,40.8,247.75,1.0,29,1057.25,1019.19,1.04,35.8,3.200000000000003,35.1,0.1574167507568113,0.141779683774938,34.2
8442,8442,NBA 2020-2021 Regular Season,22000416,02/14/2021,1628420,Monte Morris,G,Denver,LA Lakers,H,1,30.33,4,9,2,3,0,3,0,3,3,3,1,0,0,1,10,14.99,1,0.0,21.25,25.2,247.75,0.13,30,621.75,795.22,0.78,23.7,-2.4499999999999997,26.5,0.0857719475277497,0.0829095944292121,26.5
8443,8443,NBA 2020-2021 Regular Season,22000416,02/14/2021,1630181,R.J. Hampton,G,Denver,LA Lakers,H,0,20.38,1,6,0,3,2,2,0,4,4,1,3,0,1,0,4,17.03,1,0.0,10.0,17.7,247.75,0.0,23,138.0,210.75000000000003,0.65,13.2,-3.1999999999999997,9.2,0.0403632694248234,0.0295740730342493,20.5
8444,8444,NBA 2020-2021 Regular Season,22000416,02/14/2021,203210,JaMychal Green,F-C,Denver,LA Lakers,H,0,14.03,1,2,1,2,0,0,0,2,2,2,5,2,0,0,3,6.28,1,0.0,13.0,33.4,247.75,0.16,25,504.5,511.8,0.99,13.9,-0.9000000000000004,20.5,0.0524722502522704,0.0827667260985802,17.3
8445,8445,NBA 2020-2021 Regular Season,22000416,02/14/2021,1630267,Facundo Campazzo,G,Denver,LA Lakers,H,0,25.77,4,8,3,6,4,5,1,0,1,4,2,2,0,0,15,17.44,1,0.0,27.75,38.8,247.75,0.04,28,338.5,431.92,0.78,20.1,7.649999999999999,15.4,0.1120080726538849,0.0384365632113376,13.2
8446,8446,NBA 2020-2021 Regular Season,22000416,02/14/2021,1630192,Zeke Nnaji,F-C,Denver,LA Lakers,H,0,23.83,5,7,4,5,2,4,1,2,3,0,1,1,0,0,16,16.19,1,0.0,23.75,35.9,247.75,0.06,18,101.75,172.07,0.59,14.1,9.65,9.6,0.0958627648839556,0.0181280311766967,10.7
8447,8447,NBA 2020-2021 Regular Season,22000416,02/14/2021,1628427,Vlatko Cancar,F,Denver,LA Lakers,H,0,6.28,2,5,1,3,1,2,1,1,2,0,1,0,1,0,6,48.26,5,0.0,8.5,48.7,247.75,0.0,15,34.5,47.67000000000001,0.72,4.5,4.0,3.2,0.0343087790110998,0.0093231588308172,4.4
8448,8448,NBA 2020-2021 Regular Season,22000416,02/14/2021,1628392,Isaiah Hartenstein,C-F,Denver,LA Lakers,H,0,3.07,0,0,0,0,2,2,1,1,2,0,2,0,0,0,2,12.63,3,0.0,4.5,52.8,247.75,0.0,21,209.75,188.97999999999996,1.11,3.4,1.1,9.0,0.0181634712411705,0.0432729227800093,7.8
8449,8449,NBA 2020-2021 Regular Season,22000416,02/14/2021,1630210,Markus Howard,G,Denver,LA Lakers,H,0,1.48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3,0.0,1.5,36.5,247.75,0.0,16,33.75,51.38,0.66,1.0,0.5,3.2,0.0060544904137235,0.007844956812032,4.9
8450,8450,NBA 2020-2021 Regular Season,22000417,02/14/2021,1628407,Dwayne Bacon,G-F,Orlando,Phoenix,R,1,32.73,6,12,0,6,7,7,0,2,2,1,2,1,1,0,19,21.7,1,0.0,24.5,26.9,189.0,0.62,32,545.25,772.0699999999999,0.71,23.2,1.3000000000000007,24.1,0.1296296296296296,0.0883144434092195,33.9
8451,8451,NBA 2020-2021 Regular Season,22000417,02/14/2021,1629109,Gary Clark,F,Orlando,Phoenix,R,1,28.48,0,4,0,4,0,0,2,5,7,1,1,1,0,0,0,6.2,1,0.0,12.25,15.5,189.0,0.42,26,275.25,545.1099999999999,0.5,14.2,-1.9499999999999995,21.0,0.0648148148148148,0.0458553210380471,22.1
8452,8452,NBA 2020-2021 Regular Season,22000417,02/14/2021,202696,Nikola Vucevic,C,Orlando,Phoenix,R,1,27.68,4,14,1,4,5,6,0,10,10,0,0,2,2,1,14,29.74,1,1.5,33.5,43.6,189.0,1.0,32,1564.25,1081.4499999999998,1.45,40.1,-6.600000000000001,33.8,0.1772486772486772,0.2178114498741291,33.0
8453,8453,NBA 2020-2021 Regular Season,22000417,02/14/2021,203082,Terrence Ross,G-F,Orlando,Phoenix,R,1,36.02,9,23,3,10,2,3,1,5,6,5,1,0,2,1,23,32.27,1,0.0,40.5,40.5,189.0,0.03,31,822.0,897.4100000000001,0.92,33.1,7.399999999999999,28.9,0.2142857142857142,0.1123597864170038,32.3
8454,8454,NBA 2020-2021 Regular Season,22000417,02/14/2021,203487,Michael Carter-Williams,G,Orlando,Phoenix,R,1,29.65,5,14,0,1,4,6,1,1,2,4,3,0,2,0,14,27.77,1,0.0,21.5,26.1,189.0,0.62,13,269.0,336.44000000000005,0.8,23.7,-2.1999999999999997,25.9,0.1137566137566137,0.0863212175984351,26.5
8455,8455,NBA 2020-2021 Regular Season,22000417,02/14/2021,1629643,Chuma Okeke,F,Orlando,Phoenix,R,0,28.37,4,9,1,5,0,0,1,3,4,1,1,0,0,1,9,14.01,1,0.0,18.0,22.8,189.0,0.0,16,242.0,349.41,0.69,19.6,-1.6000000000000014,21.8,0.0952380952380952,0.0657252532569769,27.7
8456,8456,NBA 2020-2021 Regular Season,22000417,02/14/2021,203920,Khem Birch,C,Orlando,Phoenix,R,0,33.82,4,6,1,2,0,0,2,4,6,1,2,0,3,1,9,11.75,1,0.0,19.0,20.2,189.0,0.03,32,566.5,671.0100000000002,0.84,28.4,-9.4,21.0,0.1005291005291005,0.0826346635954119,21.5
8457,8457,NBA 2020-2021 Regular Season,22000417,02/14/2021,1628964,Mo Bamba,C,Orlando,Phoenix,R,0,23.25,1,7,0,3,0,0,2,9,11,0,2,0,0,2,2,13.3,1,0.0,19.75,30.6,189.0,0.0,14,162.5,122.33,1.33,30.9,-11.15,8.7,0.1044973544973544,0.0576204046881756,11.8
8458,8458,NBA 2020-2021 Regular Season,22000417,02/14/2021,1628969,Mikal Bridges,F,Phoenix,Orlando,H,1,30.57,7,13,3,5,4,4,1,4,5,1,1,2,2,0,21,24.59,0,0.0,33.25,39.2,238.25,1.0,30,823.75,975.97,0.84,25.7,7.550000000000001,32.5,0.1395592864637985,0.1186003655271843,32.1
8459,8459,NBA 2020-2021 Regular Season,22000417,02/14/2021,1626163,Frank Kaminsky,F-C,Phoenix,Orlando,H,1,19.38,2,7,0,3,0,0,1,7,8,0,0,0,0,0,4,16.2,0,0.0,14.0,26.0,238.25,0.39,23,377.75,361.94,1.04,20.2,-6.199999999999999,15.7,0.0587618048268625,0.0863844996281526,22.7
8460,8460,NBA 2020-2021 Regular Season,22000417,02/14/2021,1629028,Deandre Ayton,C,Phoenix,Orlando,H,1,30.0,5,7,0,1,0,0,4,9,13,1,2,0,2,0,10,13.45,0,1.5,28.25,33.9,238.25,1.0,30,1023.25,949.5500000000002,1.08,32.4,-4.149999999999999,31.7,0.1185729275970619,0.1574643827934215,32.4
8461,8461,NBA 2020-2021 Regular Season,22000417,02/14/2021,1626164,Devin Booker,G,Phoenix,Orlando,H,1,34.95,10,16,1,3,6,7,0,4,4,6,2,0,0,0,27,24.48,0,0.0,41.5,42.7,238.25,1.0,26,975.0,896.0200000000001,1.09,38.1,3.3999999999999986,34.5,0.1741867785939139,0.1689015813429854,36.0
8462,8462,NBA 2020-2021 Regular Season,22000417,02/14/2021,101108,Chris Paul,G,Phoenix,Orlando,H,1,28.45,5,9,2,3,0,0,0,6,6,9,4,2,2,0,12,17.34,0,0.0,37.0,46.8,238.25,1.0,29,1127.25,921.06,1.22,34.7,2.299999999999997,31.8,0.155299055613851,0.183788611164322,31.3
8463,8463,NBA 2020-2021 Regular Season,22000417,02/14/2021,1626166,Cameron Payne,G,Phoenix,Orlando,H,0,19.55,3,8,1,4,0,0,0,2,2,2,3,0,0,0,7,18.35,0,0.0,13.0,23.9,238.25,0.0,19,314.75,334.77,0.94,18.4,-5.399999999999999,17.6,0.0545645330535152,0.0691521233184912,17.0
8464,8464,NBA 2020-2021 Regular Season,22000417,02/14/2021,1629661,Cameron Johnson,F,Phoenix,Orlando,H,0,19.22,1,5,1,3,0,0,0,2,2,1,1,0,0,1,3,11.67,0,0.0,9.5,17.8,238.25,0.3,30,594.75,736.6600000000002,0.81,15.6,-6.1,24.6,0.0398740818467995,0.0840869680998021,23.7
8465,8465,NBA 2020-2021 Regular Season,22000417,02/14/2021,203109,Jae Crowder,F,Phoenix,Orlando,H,0,24.57,4,13,4,13,0,0,1,7,8,2,0,1,0,1,12,23.73,0,0.0,31.0,45.4,238.25,0.59,27,619.5,740.57,0.84,20.6,10.4,27.4,0.130115424973767,0.0959265429503622,22.4
8466,8466,NBA 2020-2021 Regular Season,22000417,02/14/2021,203967,Dario Saric,F,Phoenix,Orlando,H,0,15.85,2,7,0,2,3,3,3,2,5,0,1,0,2,0,7,29.2,0,0.0,12.25,27.8,238.25,0.0,13,253.25,231.63999999999996,1.09,17.3,-5.050000000000001,17.8,0.0514165792235047,0.0886562774033926,20.2
8467,8467,NBA 2020-2021 Regular Season,22000417,02/14/2021,202734,E'Twaun Moore,G,Phoenix,Orlando,H,0,9.42,0,3,0,0,2,2,0,3,3,1,3,0,0,0,2,18.47,0,0.0,7.25,27.7,238.25,0.06,17,198.0,276.02,0.72,6.8,0.4500000000000002,16.2,0.0304302203567681,0.0502521176014717,21.3
8468,8468,NBA 2020-2021 Regular Season,22000417,02/14/2021,1627745,Damian Jones,C,Phoenix,Orlando,H,0,2.15,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,0.0,1.25,20.9,238.25,0.0,14,59.5,93.52000000000002,0.64,1.4,-0.1499999999999999,6.7,0.0052465897166841,0.0177181907814852,6.0
8469,8469,NBA 2020-2021 Regular Season,22000417,02/14/2021,1628975,Jevon Carter,G,Phoenix,Orlando,H,0,2.15,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,20.86,0,0.0,2.75,46.0,238.25,0.0,26,209.25,272.67,0.77,1.7,1.05,10.5,0.0115424973767051,0.0372519437075043,5.5
8470,8470,NBA 2020-2021 Regular Season,22000417,02/14/2021,1627846,Abdel Nader,F,Phoenix,Orlando,H,0,2.15,2,2,0,0,0,0,0,1,1,0,0,1,0,0,4,41.72,0,0.0,7.25,121.4,238.25,0.0,15,164.25,189.95,0.86,1.8,5.45,12.7,0.0304302203567681,0.0564990733571697,11.1
8471,8471,NBA 2020-2021 Regular Season,22000417,02/14/2021,204038,Langston Galloway,G,Phoenix,Orlando,H,0,1.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28.03,3,0.0,0.0,0.0,238.25,0.0,25,184.5,261.69999999999993,0.71,1.1,-1.1,10.5,0.0,0.0359579738234089,9.7
8472,8472,NBA 2020-2021 Regular Season,22000418,02/14/2021,1628415,Dillon Brooks,G-F,Memphis,Sacramento,R,1,28.87,10,20,1,4,1,1,0,2,2,2,5,2,1,0,22,31.73,1,0.0,31.5,39.3,253.75,1.0,24,648.0,699.8599999999999,0.93,26.8,4.699999999999999,29.2,0.1241379310344827,0.1039308281101516,30.9
8473,8473,NBA 2020-2021 Regular Season,22000418,02/14/2021,203937,Kyle Anderson,F-G,Memphis,Sacramento,R,1,28.55,6,9,3,3,2,2,0,6,6,4,3,4,1,1,17,16.28,1,0.0,41.5,52.3,253.75,1.0,26,792.0,725.29,1.09,31.1,10.4,27.9,0.1635467980295566,0.1203660848939988,29.2
8474,8474,NBA 2020-2021 Regular Season,22000418,02/14/2021,202685,Jonas Valanciunas,C,Memphis,Sacramento,R,1,26.4,11,14,1,1,2,4,3,10,13,2,2,0,1,0,25,27.12,1,1.5,45.75,62.4,253.75,0.95,22,782.5,606.6899999999999,1.29,34.1,11.65,27.6,0.180295566502463,0.1551581406175546,29.1
8475,8475,NBA 2020-2021 Regular Season,22000418,02/14/2021,1628960,Grayson Allen,G,Memphis,Sacramento,R,1,31.45,4,7,2,3,0,0,0,4,4,3,1,1,0,0,10,9.51,1,0.0,22.5,25.8,253.75,0.48,21,412.5,509.69999999999993,0.81,25.5,-3.0,24.3,0.0886699507389162,0.0816534732469589,27.6
8476,8476,NBA 2020-2021 Regular Season,22000418,02/14/2021,1629630,Ja Morant,G,Memphis,Sacramento,R,1,31.95,7,18,0,3,2,3,0,1,1,10,2,0,4,0,16,31.18,1,4.5,34.75,39.2,253.75,1.0,19,708.75,576.84,1.23,39.3,-4.549999999999997,30.4,0.1369458128078817,0.149004767695312,33.2
8477,8477,NBA 2020-2021 Regular Season,22000418,02/14/2021,1629634,Brandon Clarke,F-G,Memphis,Sacramento,R,0,21.5,4,5,0,0,5,5,0,4,4,4,1,0,0,0,13,14.31,9,0.0,24.0,40.2,253.75,0.68,22,574.5,603.6,0.95,20.4,3.6000000000000014,27.4,0.0945812807881773,0.1175195575566935,24.4
8478,8478,NBA 2020-2021 Regular Season,22000418,02/14/2021,1629723,John Konchar,G,Memphis,Sacramento,R,0,18.53,2,4,1,2,2,2,0,1,1,0,1,0,0,0,7,11.25,1,0.0,8.75,17.0,253.75,0.0,17,232.5,292.43,0.8,14.8,-6.050000000000001,17.2,0.0344827586206896,0.0609795445796962,15.0
8479,8479,NBA 2020-2021 Regular Season,22000418,02/14/2021,1630214,Xavier Tillman,F,Memphis,Sacramento,R,0,21.6,5,8,1,2,1,2,4,1,5,2,4,1,1,0,12,19.54,1,0.0,23.25,38.8,253.75,0.32,22,421.75,463.28,0.91,19.7,3.5500000000000007,21.1,0.0916256157635468,0.0834653379315341,21.4
8480,8480,NBA 2020-2021 Regular Season,22000418,02/14/2021,1626145,Tyus Jones,G,Memphis,Sacramento,R,0,16.05,0,7,0,2,0,0,1,2,3,4,0,2,2,0,0,23.96,1,0.0,12.75,28.6,253.75,0.3,27,589.25,617.28,0.95,15.2,-2.4499999999999997,22.9,0.0502463054187192,0.0999629719463127,19.8
8481,8481,NBA 2020-2021 Regular Season,22000418,02/14/2021,1630253,Sean McDermott,F,Memphis,Sacramento,R,0,15.1,1,2,0,1,0,0,1,3,4,0,1,0,0,1,2,5.66,41,0.0,9.0,21.5,253.75,0.0,8,58.5,125.56,0.47,7.1,1.9000000000000004,15.7,0.0354679802955665,0.0244098788940863,14.1
